anon_sname,age_year,birth,start_date,end_date,statdate,avg_resid_log_gc,avg_resid_log_e,avg_resid_log_p,avg_resid_log_th,avg_log_trichuris_resid,avg_richness_resid,avg_log_cycling_resid,avg_preg_resid,any_misc,any_off_survive,sci_f_dir_resid,sci_f_rec_resid,sci_f_resid,sci_m_dir_resid,sci_m_rec_resid,agi_f_dir_resid,agi_f_rec_resid,agi_f_resid,agi_m_rec_resid,agi_m_resid,dsi_f_resid,recip_f_resid,recip_m_resid,not_bonded_m_resid,not_bonded_f_resid,strongly_bonded_f_resid,weakly_bonded_f_resid,total_grooming_partners_f_resid,total_grooming_partners_resid,eigen_resid,avg_mom_rel_rank,rank_rel_any_daughter,cat_abs_active_rank_change,per_groom_resid,per_be_groomed_infant_resid,per_kc_dorsal_resid,per_kc_ventral_resid,per_kc_support_resid,per_kc_away_none_resid,per_ks_suckle_resid,per_no_neighbors_resid,ni_per_groom_resid,ni_per_other_soc_resid,ni_per_rest_resid,ni_per_forage_resid,ni_per_no_neighbors_resid,major_health_event_cat,limp_cat,puncture_cat
170,10,1993-01-26,2003-01-26,2004-01-25,2005-05-19,-0.15418026605117197,-0.2881507608222663,0.10270773918130811,NA,NA,NA,NA,7.653455664916208,successful_preg,off_survived,-1.2417951473861775,0.18762426878433272,-0.5629969074200731,0.45748041036125753,1.2170189717472817,0.6872521635037043,-0.7012055888579304,0.16479593750805605,-0.8850301062023461,-0.8021560306758033,-0.08869596262470547,-0.020272028819750876,0.1281670578552867,-3.859959029980727,-0.4642791979415595,-0.2523382651088788,1.5875224198454356,0.4829323527660563,5.772121918350955,-0.012655198907153276,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,-0.020686519925792735,-5.818454680638992e-4,-0.07724776669982544,-0.02893482593791108,0.029309299057123928,0,0,0
170,11,1993-01-26,2004-01-26,2005-01-25,2005-05-19,-0.3094165317770992,-0.18614999836910773,-0.2716373481299531,-0.29625458714065456,NA,NA,-0.10780223086744911,NA,miscarriage,no_off_birth,-0.288780895973032,0.38503400994513043,0.02265760456033844,0.21096346613825678,0.6413869973065947,0.22344701934938088,0.012050509602015924,0.2659375688144282,-0.2837342559256332,-0.18463072166740724,0.451408004544374,-0.1201036786514007,-0.2827485161037656,-3.22362799983771,-3.205042031435985,0.8530730035860152,3.440288112716283,4.266782596321443,7.491510143257285,0.6064452372369561,below_moms_rank,focal_above_daughters_rank,active_fall,-0.0025928538393351908,-8.841020034730009e-5,-2.385824068402015e-4,0.0423483765891917,0.04417569362265972,-0.04374164957175619,0.16518369448252063,0.05163514132228597,NA,NA,NA,NA,NA,0,0,0
170,12,1993-01-26,2005-01-26,2006-01-25,2005-05-19,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,-2.1207184546270863,-1.7961593477305262,-2.231196075941174,-0.61897794270267,-0.6908727147132981,-0.6497579185914553,-0.3599947209555775,-1.0015540288431375,-0.5551792423554045,-0.4796466177921047,-1.1533421050452328,0.3539703954226734,0.4765107431554937,0.6109509265884956,9.008617078079844,-3.229988143684672,-4.710801201833787,-8.955026567440465,-12.758045956014701,-0.15920563240114532,below_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
171,4,1985-10-31,1989-10-31,1990-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,1.2088976055319236,NA,no_preg,no_off_birth,0.5834201003378179,0.26272571173992015,0.502410070468766,1.5061178266044732,1.1054722310163927,0.3340881515018176,0.30512483271888163,0.5165259743499209,0.7724684041791283,0.7641036114859817,-0.27465441753679787,-0.171057186942202,0.019309146551276912,-2.361740813426475,-1.7279951563466796,-0.9631160574567259,3.2699946379378533,1.1728999665265896,2.5757517167680675,-0.028206198262530208,below_moms_rank,NA,active_rise,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
171,5,1985-10-31,1990-10-31,1991-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,NA,-15.17439672697651,successful_preg,off_survived,0.8423896690544767,0.7438595724802551,0.8239214861429051,0.6902127429798987,0.4793908472269075,0.5623290431586998,0.7956682776790535,0.9569145916845907,-0.5084233086091864,-0.4274744339501283,0.39777219806187514,0.051165035280020144,0.1334834712519174,2.6945231331846697,1.3539205156050311,4.040692851429593,-3.7230769069212375,0.18307139953324203,0.5835718515630539,-0.034216492862527065,below_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
171,6,1985-10-31,1991-10-31,1992-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,0.196174988744243,-0.2894956722769564,successful_preg,no_off_birth,0.8833288892595135,0.2782389071034449,0.9841611137809706,-0.270650512771451,-1.200468415849109,0.713602894913586,0.5032243034931949,1.3944102794608835,1.0578530498796725,1.1435601477767086,0.5856488821751102,0.0975630816780666,0.1588802966487428,-1.0211187317205699,-7.697629414290967,1.9917979601717999,2.1879826456146185,7.05250090660739,9.474686496217338,-0.2356335170874749,above_moms_rank,NA,active_rise,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
171,7,1985-10-31,1992-10-31,1993-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,off_survived,1.2980504858440112,0.9930454304603908,1.445291247349189,-0.2917607618754685,-0.13153195928307448,0.23170099828047863,0.760707715677879,0.9180345350409813,-0.8044799260795152,-0.7239232716430515,0.48982841822735335,0.10980182332857291,0.4922136299820761,0.24369580981804617,-6.897825625539253,4.93599132506242,0.0864696455769014,5.903473070215513,5.245588800196675,-0.22575140825897477,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
171,8,1985-10-31,1993-10-31,1994-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,NA,-2.771493862363087,successful_preg,off_survived,1.205667733866973,0.4231444735427808,1.0616712228215925,0.015493498072923828,0.2505829029552882,0.1404801448829341,0.9654162079820285,1.2217461132439442,1.10566978598849,0.8421095630763189,0.6048948958443892,-0.08375559964061474,-0.04578354571681986,1.3401342075543274,0.7878390834737861,0.01437123865572243,-1.770956265231761,-1.8872186832561315,-3.514680647357096,0.7507574442890382,at_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
171,9,1985-10-31,1994-10-31,1995-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,-0.004423876413614636,NA,no_preg,no_off_birth,1.0076105246345621,0.9815988268254847,1.0839025812012844,0.5420169435285903,0.2083916340383694,0.8998099463823982,0.6817539710911162,1.8042703505572342,0.9907778598971486,0.9683206647497561,0.7876575110823454,-0.02592378447150656,0.17477730372033395,-0.2787308377543054,1.4952045813194517,-0.7892429212492855,-0.5701010855577051,-0.2804029208393022,-2.943869296519109,0.1227197805157027,at_moms_rank,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
171,10,1985-10-31,1995-10-31,1996-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,-1.9503340254689276,2.6542664418922755,successful_preg,off_survived,1.1322868047159103,0.4433554474909804,0.8935391267455592,-0.39839255171314647,-0.29893800800568693,0.8676885581232621,0.12160051983736353,1.1313426818462011,0.2734352695402103,0.20953053623614973,0.5012766368646658,0.05972762829040723,-0.07934357540054521,-0.7572774041515413,0.3625762360578435,-1.6090567334615566,0.41868116430164015,-0.29687132421645934,-1.7891556961481356,0.5350204907652527,at_moms_rank,focal_below_daughters_rank,active_fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
171,11,1985-10-31,1996-10-31,1997-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,-0.17962796543870496,-13.854105644970332,successful_preg,no_off_birth,1.6626698789656476,0.8985643779444837,1.3379144887666006,1.1518389296157001,0.7821441826667916,0.8618014247755785,0.6106971139606657,1.4673697315400238,0.43290889720192194,0.4002535529828621,0.7535364169726273,0.12670910424212234,-0.08195426880071227,-1.8456960742845085,-2.586530103064515,0.4401690678294443,-0.8307552437696621,2.336939436982446,0.6797680408452855,0.5323956095255542,at_moms_rank,focal_below_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
171,12,1985-10-31,1997-10-31,1998-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,off_survived,1.5978102761337656,1.1682789088348597,1.5201845627600625,0.037179086147945954,-0.289195141582596,0.4072837105156559,0.4993799240196638,1.0030011666146117,-0.004185687249512959,-0.04444605497828663,0.5073496661405039,0.10610714755942552,0.19645007539310566,-1.4506059472491923,-4.61316952976686,7.392432463316011,-3.9175887524783457,4.209462070296778,2.4530251335858004,-0.3841132509330965,at_moms_rank,focal_below_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
171,13,1985-10-31,1998-10-31,1999-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,NA,-6.189445276135899,successful_preg,off_survived,1.307790167643271,0.3463258547202449,0.9075581646041396,-0.5096334222096587,-0.10915840718821027,0.3387006877327874,0.36619070102442153,0.7999215745290885,-0.5783125287274009,-0.6443135250761653,-0.10920935879620197,0.2476485563422136,0.06814319708622729,-3.169685242395272,-3.8217505922373673,2.615584933659242,1.149349727982047,3.30773221215709,3.5356984601457633,-0.39864329827280964,at_moms_rank,focal_below_daughters_rank,no_change,0.07017231188463549,-8.841020034730009e-5,0.033158388914875325,0.0013483765891916938,0.023175693622659727,-0.01674164957175628,0.16018369448252062,-0.14187849927388363,NA,NA,NA,NA,NA,0,0,0
171,14,1985-10-31,1999-10-31,2000-10-30,2010-12-29,NA,NA,NA,NA,NA,NA,-0.2570146290541251,-3.525938346630369,successful_preg,off_survived,1.7354641395388164,0.3545151204912772,1.167210555424407,0.4517693711588643,0.061525671456947206,0.504915400315119,0.13416116327654654,0.7355406410692826,-0.12457734849088026,-0.18259486636863215,0.7353586372213401,0.12797899551823,0.375835504778535,3.5427803813880763,-4.343641081895918,0.7311733124912192,2.020627717458929,4.118759738511889,5.371271777209715,-0.3713403435417137,at_moms_rank,focal_below_daughters_rank,active_fall,0.02517231188463549,0.0089115897996527,0.010158388914875326,-0.043651623410808305,-0.04582430637734028,0.05225835042824378,-0.09581630551747936,0.02312150072611635,NA,NA,NA,NA,NA,0,0,0
171,15,1985-10-31,2000-10-31,2001-10-30,2010-12-29,-0.7289181683918734,0.11851276938342181,NA,NA,NA,NA,0.02200938065454139,NA,miscarriage,no_off_birth,1.3572548307162473,0.2307804160447945,0.86679517315979,-1.0041852384658423,-0.4161845557348424,0.22428960582506163,-0.22910214810801613,0.09472203140675417,0.21849533470622728,0.17511751415854418,0.370590705831072,0.13848217993445788,-0.22815309921006904,1.3144551233220678,-4.158941282377208,0.6467656173553729,1.8670890147094301,2.8933547099473564,1.1741916846187195,0.6455470155920198,at_moms_rank,focal_below_daughters_rank,active_fall,0.002135374738146484,-8.841020034730009e-5,0.0061345246692320055,-0.0676516234108083,-0.06782430637734028,0.0742583504282438,-0.15281630551747935,0.011630839461000353,NA,NA,NA,NA,NA,0,0,0
171,16,1985-10-31,2001-10-31,2002-10-30,2010-12-29,-0.032781910353286585,-0.2676454352012975,NA,NA,NA,NA,-0.2921059488653954,3.5705402061632583,successful_preg,off_survived,1.257187111228793,-0.2956071728628305,0.5299522585034586,-0.5134189876487867,-0.21035943658525807,0.47506389241164393,-0.4538452927691998,0.15118015579666355,-0.599507437409547,-0.5571587452168523,0.06850008822007059,0.18007762152989948,-0.09683996789693766,-1.7523037687385248,-6.244698752388145,1.6427780728256107,2.859835618993908,4.882706242563112,4.176094229549612,0.6639617646366809,at_moms_rank,focal_below_daughters_rank,no_change,0.018789729022650147,-8.841020034730009e-5,-0.05354009674598244,-0.0886516234108083,-0.14682430637734029,0.15325835042824376,-0.24981630551747935,0.1334998193208058,0.006313480074207265,-5.818454680638992e-4,0.005752233300174547,-0.01417914426884942,-0.06254230144820244,0,0,0
171,17,1985-10-31,2002-10-31,2003-10-30,2010-12-29,-0.03521268796799096,0.06406865825296615,-0.939823030607592,NA,NA,NA,-0.5640396643490373,3.25118407910918,successful_preg,no_off_birth,1.5088426465212947,0.11246021857244859,0.9948935339875483,1.083466586165996,0.7248342020085221,0.7104295177608089,0.0921800573082536,0.9282535153689137,0.18942920005977815,0.10431086781106114,0.17534773256095715,0.157541823994102,0.1350947640377943,-4.4322638619099575,-4.883578615296081,4.5200756311526575,-0.3633617291665976,4.555037689053654,7.753929728627769,0.4147732757107005,at_moms_rank,focal_below_daughters_rank,no_change,0.025789729022650146,-8.841020034730009e-5,-0.024540096745982436,0.04734837658919171,0.018175693622659722,-0.0527416495717562,0.10418369448252063,-0.05650018067919421,NA,NA,NA,NA,NA,0,0,0
171,18,1985-10-31,2003-10-31,2004-10-30,2010-12-29,0.01577954349571282,-0.010689588965425094,-0.3074757751801093,NA,NA,NA,NA,NA,no_preg,off_survived,1.297757006478565,0.5268777428329214,0.9322617666379068,-0.013349837942076184,-0.4328246401530234,0.34369940330062687,0.2249809645350112,0.641875653082732,-1.3034829681514406,-1.0512279420993262,0.21058299754393905,-0.12890180484083125,-0.005930876987846778,-3.8049751952094795,-2.6625808452543964,4.623708847204771,-1.5138303373361142,4.3341397635459025,6.447549224512091,-0.2862168991676526,at_moms_rank,focal_below_daughters_rank,active_fall,0.026407146160664807,-8.841020034730009e-5,0.004761417593159803,-0.028651623410808305,-0.021824306377340286,0.02825835042824376,-0.09681630551747936,-0.029550535207583273,NA,NA,NA,NA,NA,0,0,0
171,19,1985-10-31,2004-10-31,2005-10-30,2010-12-29,0.11169965223900336,-0.06465950219893779,0.03856089586019107,-0.16514742645434577,NA,NA,0.320502369210538,1.6716708030268705,successful_preg,no_off_birth,0.7172466370533241,-0.27815532013186006,0.18248265980030742,0.7160749731119425,-0.6484426885921316,0.7860003408894323,0.054915911407876133,0.9969492524790358,-0.21412674964908013,-0.21248347005191015,-0.1285437871744488,0.08430165836263193,-0.06148643254340236,-5.524345893628997,-2.2719108664271044,3.502380411898278,0.26547165007623885,3.0101404009056125,7.104885286466331,0.26110744970995636,at_moms_rank,focal_below_daughters_rank,no_change,0.018715854729672143,-8.841020034730009e-5,-0.05858782523726908,-0.0886516234108083,-0.14182430637734028,0.14825835042824376,-0.24981630551747935,-0.07456885430185312,-0.029686519925792732,-5.818454680638992e-4,0.13775223330017458,-0.06944618927603452,-0.03227753981820425,1,1,0
171,20,1985-10-31,2005-10-31,2006-10-30,2010-12-29,-0.4286411967761228,-0.33421219743345443,-0.8697823663847929,0.03727873381102853,NA,NA,NA,NA,successful_preg,off_survived,-1.018968473984094,-1.2256013753664812,-1.2647730789107672,0.20162486645769467,0.16817809373087667,0.35147256442464037,0.335812541228289,0.7267936667574133,0.45490731222387937,0.37218246637785235,-0.9707619695885701,-0.2460296045773266,0.062323091266121455,-1.3597707337948677,2.9908878124942255,-0.7647489781160384,1.118538576867512,-1.2055671241066488,-0.19022219991809486,0.3578770684311661,at_moms_rank,focal_below_daughters_rank,no_change,0.012678917583183139,-8.841020034730009e-5,0.013388310517087595,-0.028651623410808305,-0.004824306377340298,0.011258350428243746,0.20118369448252066,-0.18107698578545453,NA,NA,NA,NA,NA,0,0,0
171,21,1985-10-31,2006-10-31,2007-10-30,2010-12-29,-0.051456298655657484,-3.4750429776051925,-1.6227186705619419,0.1825482337626365,NA,NA,NA,NA,no_preg,off_survived,0.8035863131207099,-0.10214290142104632,0.36648750863518287,0.3384739890201376,-0.34497157348682006,0.21375497234884272,-0.2415216196442203,0.0160917829396503,0.4756727612872968,0.47156911972866367,0.18943752974864592,0.20795899941127738,0.0496246785677088,4.79474771400195,-0.85626019186884506,1.1028645434958722,-1.1222741608878337,0.4409037587364413,-0.603409082102349,-0.18923512883306873,at_moms_rank,focal_below_daughters_rank,active_fall,0.03464198043669413,-8.841020034730009e-5,-0.049635553728555735,-0.0466516234108083,-0.08082430637734028,0.08125835042824381,-0.12381630551747935,-0.023759532163017683,NA,NA,NA,NA,NA,1,1,0
171,22,1985-10-31,2007-10-31,2008-10-30,2010-12-29,0.06507943537892984,0.11681459729981958,0.35419457662321396,0.33628727777046263,NA,NA,-0.2570146290541251,NA,miscarriage,no_off_birth,0.9477391495545063,-0.35446300144144904,0.3361508578200588,-0.665807972384073,-0.5899982719853879,-0.08956074291228344,-0.11140388217254615,-0.20797762653157859,-0.9395878401707034,-0.8856277237409013,0.2685977181883885,0.24285928431156234,0.43851356745659764,1.271237660431062,5.413087502552429,-3.931109273640953,-5.18407297913825,-6.649821017124902,-10.645344088289903,0.18152385273508334,at_moms_rank,focal_below_daughters_rank,active_fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
171,23,1985-10-31,2008-10-31,2009-10-30,2010-12-29,0.22756055278039136,0.3546100303224807,-0.28960069656605214,0.17372485537048035,NA,NA,NA,NA,no_preg,no_off_birth,1.445952804467841,0.8325656663704349,1.2961421261903665,-0.16520683297804886,0.37529623864509165,-0.8002967209318557,-0.04183440777914754,-0.9053383402252253,0.4216421682162177,0.3476017286976265,0.7955410876096014,-0.0666645252122472,0.009942138885169038,-1.9203685798136725,-0.5058796715384482,3.119156511146041,-5.092638858392985,-0.5155896459507883,-4.626755264616705,0.308698222415049,above_moms_rank,focal_below_daughters_rank,active_fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
171,24,1985-10-31,2009-10-31,2010-10-30,2010-12-29,0.10848255146698277,0.07793866361886354,0.26824750038999856,0.11660006810670372,NA,NA,NA,NA,no_preg,no_off_birth,0.620849569321331,-0.5603675365164749,0.02715431592549372,0.25401958082137915,0.9754476970623197,-0.35681887558019365,-0.6122784734985696,-0.973250549040894,-0.6330919759215248,-0.7165519047109274,0.19752315763398864,0.0761926176448956,0.05941238190379916,-0.16528046771044558,0.22214663785544175,1.1065102984945105,-3.11564248480507,-0.5493604996551067,0.42190433666243266,-0.1886684004613311,above_moms_rank,focal_below_daughters_rank,active_fall,NA,NA,NA,NA,NA,NA,NA,NA,-0.012686519925792731,-5.818454680638992e-4,0.07975223330017459,-0.06283539344868883,0.072295066286929,0,0,0
172,4,1982-01-31,1986-01-31,1987-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,1.1222938095546615,NA,no_preg,no_off_birth,0.4643827421552936,-0.7168474726258656,-0.19707669676746611,-0.32362282856796276,-1.051122906277468,0.31093743272448626,-0.12886360439921973,0.2463144098481138,-0.005801159650421685,-0.038267624509435605,-0.5961932054089245,-0.050422266307281416,-0.1624502123834865,0.1105364133968143,-1.0138502007940051,1.1630860549553406,0.499557933000105,0.5099141535312697,0.33821258382541686,-0.24717668017766972,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
172,5,1982-01-31,1987-01-31,1988-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,-1.7492054607111527,successful_preg,off_survived,1.1125657205312407,-0.34101253733239023,0.5496085492303114,0.1140303950789735,-0.48430646413745027,0.5263380764517644,0.30227662578885994,0.8772851185256207,-0.00730355429481732,-0.042580068146591724,0.1484161346291386,0.1488451329601178,-0.07911687905015319,-3.4828313279197927,-4.937661439750112,2.120130747948707,3.4214216670661726,4.395204917753116,7.197167821402786,-0.23543477148655476,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
172,6,1982-01-31,1988-01-31,1989-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,0.25551876557539244,-0.14511554281923777,0.11238835998391036,-0.9265302625516092,-1.4778790030733586,0.11620853321731137,0.23953243786847525,0.30274152227063517,-0.36913993976781173,-0.423014960492351,-0.10201674313549203,0.1543396384546234,-0.2124502123834865,2.6841529460116504,4.1432673073447095,1.984399987642667,-4.825474363290451,-3.9672548775846206,-7.30233817614452,-0.03510134842100779,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
172,7,1982-01-31,1989-01-31,1990-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,-0.21303352138527631,NA,miscarriage,no_off_birth,-0.08121040136658203,-0.7704504317287668,-0.38613755034690156,0.223724924666299,-1.8540437326697539,0.3544297571483004,-0.14251599657759728,0.2632369900703946,0.2611108541319801,0.2642587226045482,-0.47535966431855364,0.016244400359385236,-0.21245021238348655,0.29863263634345927,2.6289702616707817,-0.039513758540472566,-0.8689737807420324,-2.031114915852699,-1.3099870988591924,-0.1897989523648475,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,8,1982-01-31,1990-01-31,1991-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,NA,successful_preg,off_died,0.4421960495605071,0.3371022982039923,0.52571279486683,0.3663404910676509,-0.1669255601515779,0.43970596021683606,-0.16382627800872251,0.29092274147116953,-0.18061639492912754,-0.20108460170008705,-0.39153613831244627,-0.03931115519617023,-0.5457835457168199,-3.7914352545199312,-1.8862004004255901,-1.9704722732537405,5.2566135850753,2.1532556908573586,5.972937171469411,-0.20208385081155386,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,9,1982-01-31,1991-01-31,1992-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,2.4263644328929956,successful_preg,off_survived,0.5522146311139844,-0.18042705697686467,0.26508116857051794,0.01062020873573194,0.20065678737736425,0.6165640315491003,0.13153340248443923,0.8699101051798404,-0.4915387346967742,-0.4970387565096574,-0.22023239586525833,0.28291106702605195,-0.056894656827930934,1.5756787853232384,1.655296767357747,2.0547062222056125,0.30241359802188406,1.2204931563407282,3.0308145227349392,-0.21187181024012283,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,10,1982-01-31,1992-01-31,1993-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,-0.24481274206939632,0.26574928779167273,0.04376250408118522,-0.8970241374694189,-0.22040273424697232,0.39086090981780863,0.37599451297665953,0.7552795594232218,-1.217408825897591,-1.2215450949710458,-0.14808005229849475,-0.02820004408505916,0.0732640733307992,0.3314417283125799,-5.222985968475836,4.967369969775777,1.143547811205904,4.987267614025145,4.792599834240093,-0.18230913069462118,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,11,1982-01-31,1993-01-31,1994-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,0.6444725294600175,successful_preg,off_survived,-0.7733712981683676,-0.3007979680198334,-0.7316547180252612,0.2886958236728891,0.7044190994982394,-0.618508484859897,-0.17054903762454615,-1.0199672830678788,1.0490360219176316,1.0491825800594758,0.03661145644226038,0.016244400359385236,0.27326407333079916,-1.038976459200338,-1.7900162346683608,0.941004238185549,0.09558820019070069,0.9168597149271349,0.7140056050717227,-0.17416722048202463,above_moms_rank,NA,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,12,1982-01-31,1994-01-31,1995-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,0.5997117335770239,0.6120592086056477,0.7059122675399452,-0.5636052245095686,-0.08210377147537373,8.055152403951826e-4,0.632972117843921,0.5161239843167054,0.7834830269684153,0.6905781724274589,-0.8016225346415862,0.3051332892482742,0.45421645428318014,3.3816544935186714,2.458829079083104,-0.9544291179059208,-0.7142037052659598,-2.8039021502183807,-6.912066955804441,0.006871787249592948,above_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,13,1982-01-31,1995-01-31,1996-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,-0.09464852977943927,-4.758239607384326,successful_preg,no_off_birth,0.5870463403172803,0.32147534006897704,0.5308221944325708,-0.28480903297533955,-0.24880950110646585,0.2212641581188165,-0.3359734580347439,-0.038024292995166964,0.18103665102235078,0.16516143504773373,-0.13832282103123106,0.15382520026594093,-0.16598269491248607,-1.9309273921399575,2.8452184141526793,0.30946943993978326,-3.3096222827232005,-2.9259250547906213,-2.7249382679022833,-0.19262074714696506,NA,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
172,14,1982-01-31,1996-01-31,1997-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,-0.7327359331563565,NA,no_preg,off_died,0.061494389974215274,0.22677499854394265,0.21430177635999043,-0.2752107899577398,0.1681227154309877,-0.06195681167710487,0.06689691694434408,0.09871227242176413,0.06313880463279707,0.020648613836641856,-0.6409496127071937,0.025425821866562504,0.1308427019129108,-1.8689125206093822,0.3060358444755309,-2.7620993579181534,2.5601931367979276,-1.117044678416578,-3.0249688815069575,0.07815315592458233,NA,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
172,15,1982-01-31,1997-01-31,1998-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,-3.4422970831989232,successful_preg,off_survived,-0.49665262488772266,0.32359234326468544,-0.056599591972673946,-0.8021037260013728,-0.17328359201354304,0.5793824229535512,0.15569626641883372,1.000287717029404,0.21658129800397224,0.19041861325953158,0.024745622163371617,0.08049404798742021,-0.08079750972730093,-3.2845989890635217,1.6620782490171457,3.20795794919642,-3.494273013652644,-1.1970046102009526,-3.120628159984447,-0.079722367849213,NA,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
172,16,1982-01-31,1998-01-31,1999-01-30,1999-03-05,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,-0.20097281857424784,-0.21373432414016474,-0.18039672775780602,-2.8367452965892666,-2.3950117761681975,0.04356246401124009,-0.32319563850419003,-0.1684855851601303,-1.8607658196252108,-1.3778463487569015,0.06698188739901778,-0.014136467695727073,0.4006839717541806,1.3375741900043883,0.5965483284680362,3.111915090951016,-2.6689762304579423,-0.4534805531986077,-4.370324618642066,-0.26387950813870903,NA,focal_above_daughters_rank,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0
173,4,2004-07-23,2008-07-23,2009-07-22,2015-06-28,NA,NA,NA,NA,NA,NA,NA,NA,no_preg,no_off_birth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
173,5,2004-07-23,2009-07-23,2010-07-22,2015-06-28,-0.22524233023446127,-0.3337130157772351,-0.30822392804631277,0.0011359096405447744,NA,NA,1.423997282825126,NA,no_preg,no_off_birth,0.2744403870686024,-1.2894647492911164,-0.6464731330259745,-1.5012366089372629,-0.8864890409618283,0.007949901164522766,0.3761569792986837,0.36064237403259536,-1.524001817083594,-0.21483033939075039,-0.07862348896242333,-0.31346306702232635,-0.5613188525469235,5.3382344159295805,-2.1487531182810073,-2.20172743933991,3.7605038998733527,1.708958328878449,2.1719121714615284,0.3481094981442362,below_moms_rank,no_alive_daughter,no_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
